record_id,major,degree,school,school_year,female_new_enrollment,female_total_graduated
2705,Unclear,Bachelor's,320,2004-2005,,
2706,Unclear,Bachelor's,320,2005-2006,,
2707,Unclear,Bachelor's,320,2006-2007,,
2708,Unclear,Bachelor's,320,2007-2008,,
2709,Unclear,Bachelor's,320,2008-2009,,
2710,Electronics Technology,Bachelor's,320,2004-2005,,
2711,Electronics Technology,Bachelor's,320,2005-2006,,
2712,Electronics Technology,Bachelor's,320,2006-2007,,
2713,Electronics Technology,Bachelor's,320,2007-2008,,
2714,Electronics Technology,Bachelor's,320,2008-2009,,
2715,Electronics Technology,Bachelor's,320,2009-2010,,
4634,Information Technology,Bachelor's,322,2015-2016,,
4635,Data Science,Bachelor's,322,2015-2016,,
4636,Game Design,Bachelor's,322,2015-2016,,
2475,Information Technology,Bachelor's,323,2009-2010,,
2476,Information Technology,Bachelor's,323,2010-2011,,
2479,Software Information Systems,Bachelor's,323,2009-2010,,
2480,Software Information Systems,Bachelor's,323,2010-2011,,
2477,Computer Science,Bachelor's,323,2009-2010,,
2478,Computer Science,Bachelor's,323,2010-2011,,
4430,Computer Science,Bachelor's,324,2011-2012,2,3
4431,Computer Science,Bachelor's,324,2012-2013,6,1
4432,Computer Science,Bachelor's,324,2013-2014,4,5
4433,Computer Science,Bachelor's,324,2014-2015,4,5
4547,Computer Science,Associate's,324,2010-2011,5,0
4852,Computer Science,Bachelor's,324,2016-2017,13,
4878,Computer Science,Bachelor's,324,2015-2016,9,4
4426,Electrical and Computer Engineering,Bachelor's,324,2011-2012,7,6
4427,Electrical and Computer Engineering,Bachelor's,324,2013-2014,2,2
4428,Electrical and Computer Engineering,Bachelor's,324,2014-2015,9,9
4429,Electrical and Computer Engineering,Bachelor's,324,2012-2013,3,4
4549,Electrical and Computer Engineering,Bachelor's,324,2010-2011,6,2
4854,Electrical and Computer Engineering,Bachelor's,324,2016-2017,7,
4880,Electrical and Computer Engineering,Bachelor's,324,2015-2016,11,1
4533,Computer Science,Bachelor's,326,2014-2015,,
2842,Computer Science,Bachelor's,330,2004-2005,,
2843,Computer Science,Bachelor's,330,2005-2006,,
2844,Computer Science,Bachelor's,330,2006-2007,,
2845,Computer Science,Bachelor's,330,2007-2008,,
2846,Computer Science,Bachelor's,330,2008-2009,,
2847,Computer Science,Bachelor's,330,2009-2010,,
2848,Computer Science,Bachelor's,330,2010-2011,,
2849,Computer Science,Bachelor's,330,2011-2012,,
4688,Computer Science,Bachelor's,330,2015-2016,12,
4690,Computer Science,Bachelor's,330,2014-2015,,
4693,Computer Science,Bachelor's,330,2013-2014,,
4696,Computer Science,Bachelor's,330,2012-2013,,
2858,Computer Engineering,Bachelor's,330,2004-2005,,
2859,Computer Engineering,Bachelor's,330,2005-2006,,
2860,Computer Engineering,Bachelor's,330,2006-2007,,
2861,Computer Engineering,Bachelor's,330,2007-2008,,
2862,Computer Engineering,Bachelor's,330,2008-2009,,
2863,Computer Engineering,Bachelor's,330,2009-2010,,
2864,Computer Engineering,Bachelor's,330,2010-2011,,
2865,Computer Engineering,Bachelor's,330,2011-2012,,
4487,Computer Engineering,Bachelor's,330,2015-2016,,
4692,Computer Engineering,Bachelor's,330,2014-2015,,
4695,Computer Engineering,Bachelor's,330,2013-2014,,
4698,Computer Engineering,Bachelor's,330,2012-2013,,
2850,Computer Science,Bachelor's,330,2004-2005,,
2851,Computer Science,Bachelor's,330,2005-2006,,
2852,Computer Science,Bachelor's,330,2006-2007,,
2853,Computer Science,Bachelor's,330,2007-2008,,
2854,Computer Science,Bachelor's,330,2008-2009,,
2855,Computer Science,Bachelor's,330,2009-2010,,
2856,Computer Science,Bachelor's,330,2010-2011,,
2857,Computer Science,Bachelor's,330,2011-2012,,
4689,Software Engineering,Bachelor's,330,2015-2016,,
4691,Software Engineering,Bachelor's,330,2014-2015,,
4694,Software Engineering,Bachelor's,330,2013-2014,,
4697,Software Engineering,Bachelor's,330,2012-2013,,
4681,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,331,2014-2015,,2
3546,Computer Science,Bachelor's,331,2004-2005,,
3547,Computer Science,Bachelor's,331,2005-2006,,
3548,Computer Science,Bachelor's,331,2006-2007,,
3549,Computer Science,Bachelor's,331,2007-2008,,
3550,Computer Science,Bachelor's,331,2008-2009,,
3551,Computer Science,Bachelor's,331,2009-2010,,
3552,Computer Science,Bachelor's,331,2010-2011,,
3553,Computer Science,Bachelor's,331,2011-2012,,
3037,Information Science ,Bachelor's,333,2004-2005,,
3038,Information Science ,Bachelor's,333,2005-2006,,
3039,Information Science ,Bachelor's,333,2006-2007,,
3040,Information Science ,Bachelor's,333,2007-2008,,
3041,Information Science ,Bachelor's,333,2008-2009,,
3042,Information Science ,Bachelor's,333,2009-2010,,
3043,Information Science ,Bachelor's,333,2010-2011,,
3044,Information Science ,Bachelor's,333,2011-2012,,
3034,Computer Science,Bachelor's,333,2004-2005,,
3035,Computer Science,Bachelor's,333,2005-2006,,
3036,Computer Science,Bachelor's,333,2006-2007,,
3031,Computer Engineering,Bachelor's,333,2004-2005,,
3032,Computer Engineering,Bachelor's,333,2005-2006,,
3033,Computer Engineering,Bachelor's,333,2006-2007,,
2319,Information Technology,Associate's,334,2007-2008,,
2320,Information Technology,Associate's,334,2008-2009,,
2321,Information Technology,Associate's,334,2009-2010,,
2322,Information Technology,Associate's,334,2007-2008,,
2313,Computer Information Systems,Associate's,334,2007-2008,,
2314,Computer Information Systems,Associate's,334,2008-2009,,
2315,Computer Information Systems,Associate's,334,2009-2010,,
2316,Computer Support,Associate's,334,2007-2008,,
2317,Computer Support,Associate's,334,2008-2009,,
2318,Computer Support,Associate's,334,2009-2010,,
5224,Computer Science (BS),Bachelor's,336,2011-2012,,13
5225,Computer Science (BS),Bachelor's,336,2012-2013,,14
5226,Computer Science (BS),Bachelor's,336,2013-2014,,20
5227,Computer Science (BS),Bachelor's,336,2015-2016,,
5279,Computer Science (BS),Bachelor's,336,2014-2015,,
5223,Computer Science (BS),Bachelor's,336,2010-2011,,10
5228,Computer Science (BA),Bachelor's,336,2010-2011,,1
5229,Computer Science (BA),Bachelor's,336,2011-2012,,1
5230,Computer Science (BA),Bachelor's,336,2012-2013,,2
5231,Computer Science (BA),Bachelor's,336,2013-2014,,7
5232,Computer Science (BA),Bachelor's,336,2015-2016,,
5278,Computer Science (BA),Bachelor's,336,2014-2015,,
3697,Computer Science +,Bachelor's,337,2004-2005,,
3698,Computer Science,Bachelor's,337,2005-2006,,
3699,Computer Science,Bachelor's,337,2006-2007,,
3700,Computer Science,Bachelor's,337,2007-2008,,
3701,Computer Science,Bachelor's,337,2008-2009,,
3702,Computer Science,Bachelor's,337,2009-2010,,
3703,Computer Science,Bachelor's,337,2010-2011,,
3704,Computer Science,Bachelor's,337,2011-2012,,
3689,Computer Science,Bachelor's,337,2004-2005,,
3690,Computer Science,Bachelor's,337,2005-2006,,
3691,Computer Science,Bachelor's,337,2006-2007,,
3692,Computer Science,Bachelor's,337,2007-2008,,
3693,Computer Science,Bachelor's,337,2008-2009,,
3694,Computer Science,Bachelor's,337,2009-2010,,
3695,Computer Science,Bachelor's,337,2010-2011,,
3696,Computer Science,Bachelor's,337,2011-2012,,
2366,Computer Science,Bachelor's,345,2004-2005,,
2367,Computer Science,Bachelor's,345,2005-2006,,
2368,Computer Science,Bachelor's,345,2006-2007,,
2369,Computer Science,Bachelor's,345,2007-2008,,
2370,Computer Science,Bachelor's,345,2008-2009,,
2371,Computer Science,Bachelor's,345,2009-2010,,
2372,Computer Science,Bachelor's,345,2010-2011,,
2373,Computer Science,Bachelor's,345,2011-2012,,
2358,Mathematics,Bachelor's,345,2004-2005,,
2359,Mathematics,Bachelor's,345,2005-2006,,
2360,Mathematics,Bachelor's,345,2006-2007,,
2361,Mathematics,Bachelor's,345,2007-2008,,
2362,Mathematics,Bachelor's,345,2008-2009,,
2363,Mathematics,Bachelor's,345,2009-2010,,
2364,Mathematics,Bachelor's,345,2010-2011,,
2365,Mathematics,Bachelor's,345,2011-2012,,
3997,Computer Science,Bachelor's,346,2009-2010,,10
3998,Computer Science,Bachelor's,346,2010-2011,,17
3999,Computer Science,Bachelor's,346,2011-2012,,7
4000,Computer Science,Bachelor's,346,2012-2013,,16
4001,Computer Science,Bachelor's,346,2013-2014,,25
4002,Computer Science,Bachelor's,346,2014-2015,,33
4003,Computer Science,Bachelor's,346,2009-2010,,4
4004,Computer Science,Bachelor's,346,2010-2011,,2
4005,Computer Science,Bachelor's,346,2011-2012,,2
4006,Computer Science,Bachelor's,346,2012-2013,,4
4007,Computer Science,Bachelor's,346,2013-2014,,5
4008,Computer Science,Bachelor's,346,2014-2015,,13
4850,Computer Science,Bachelor's,346,2015-2016,,33
4851,Computer Science,Bachelor's,346,2015-2016,,46
4434,Computer Science,Bachelor'ss,347,2014-2015,,
2820,Computer Science,Bachelor's,348,2004-2005,,
2821,Computer Science,Bachelor's,348,2005-2006,,
2822,Computer Science,Bachelor's,348,2006-2007,,
2823,Computer Science,Bachelor's,348,2007-2008,,
2824,Computer Science,Bachelor's,348,2008-2009,,
2825,Computer Science,Bachelor's,348,2009-2010,,
2566,Computer Information Systems,Bachelor's,351,2008-2009,,
2567,Computer Information Systems,Bachelor's,351,2009-2010,,
2568,Computer Science,Bachelor's,351,2004-2005,,
2569,Computer Science,Bachelor's,351,2005-2006,,
2570,Computer Science,Bachelor's,351,2006-2007,,
2571,Computer Science,Bachelor's,351,2007-2008,,
2572,Computer Science,Bachelor's,351,2008-2009,,
2573,Computer Science,Bachelor's,351,2009-2010,,
2580,Information Technology Management,Bachelor's,351,2004-2005,,
2581,Information Technology Management,Bachelor's,351,2005-2006,,
2582,Information Technology Management,Bachelor's,351,2006-2007,,
2583,Information Technology Management,Bachelor's,351,2007-2008,,
2584,Information Technology Management,Bachelor's,351,2008-2009,,
2585,Information Technology Management,Bachelor's,351,2009-2010,,
2560,Computer Engineering,Bachelor's,351,2004-2005,,
2561,Computer Engineering,Bachelor's,351,2005-2006,,
2562,Computer Engineering,Bachelor's,351,2006-2007,,
2563,Computer Engineering,Bachelor's,351,2007-2008,,
2564,Computer Engineering,Bachelor's,351,2008-2009,,
2565,Computer Engineering,Bachelor's,351,2009-2010,,
2574,Computer Engineering,Bachelor's,351,2004-2005,,
2575,Computer Engineering,Bachelor's,351,2005-2006,,
2576,Computer Engineering,Bachelor's,351,2006-2007,,
2577,Computer Engineering,Bachelor's,351,2007-2008,,
2578,Computer Engineering,Bachelor's,351,2008-2009,,
2579,Computer Engineering,Bachelor's,351,2009-2010,,
3521,Information Technology,Bachelor's,36,2008-2009,,
3522,Information Technology,Bachelor's,36,2009-2010,,
3523,Information Technology,Bachelor's,36,2010-2011,,
3524,Information Technology,Bachelor's,36,2011-2012,,
4169,Computer Science,Bachelor's,361,2014-2015,42,
4170,Information Technology,Bachelor's,361,2014-2015,7,
1700,Information Technology,Bachelor's,361,2008-2009,,3
1701,Information Technology,Bachelor's,361,2009-2010,4,3
1702,Information Technology,Bachelor's,361,2010-2011,,2
1703,Information Technology,Bachelor's,361,2011-2012,4,4
1704,Information Technology,Bachelor's,361,2012-2013,4,5
1705,Information Technology,Bachelor's,361,2013-2014,1,8
3495,Information Technology,Bachelor's,361,2007-2008,,
1694,Computer Science,Bachelor's,361,2008-2009,,5
1695,Computer Science,Bachelor's,361,2009-2010,16,7
1696,Computer Science,Bachelor's,361,2010-2011,14,9
1697,Computer Science,Bachelor's,361,2011-2012,13,4
1698,Computer Science,Bachelor's,361,2012-2013,22,7
1699,Computer Science,Bachelor's,361,2013-2014,27,5
3500,Computer Science,Bachelor's,361,2004-2005,,
3501,Computer Science,Bachelor's,361,2005-2006,,
3502,Computer Science,Bachelor's,361,2006-2007,,
3503,Computer Science,Bachelor's,361,2007-2008,,
3508,Computer Engineering,Bachelor's,361,2007-2008,,
3509,Computer Engineering,Bachelor's,361,2008-2009,,
3510,Computer Engineering,Bachelor's,361,2009-2010,,
3511,Computer Engineering,Bachelor's,361,2010-2011,,
3512,Computer Engineering,Bachelor's,361,2011-2012,,
5215,Computer Science,Bachelor's,363,2014-2015,,
5222,Computer Science,Bachelor's,363,2016-2017,,
2259,Computer Science,Bachelor's,364,2004-2005,,
2260,Computer Science,Bachelor's,364,2005-2006,,
2261,Computer Science,Bachelor's,364,2006-2007,,
2262,Computer Science,Bachelor's,364,2007-2008,,
2263,Computer Science,Bachelor's,364,2008-2009,,
2264,Computer Science,Bachelor's,364,2009-2010,,
2265,Computer Science,Bachelor's,364,2010-2011,,
2266,Computer Science,Bachelor's,364,2011-2012,,
3147,Information Technology ,Bachelor'ss,367,2005-2006,,
3148,Information Technology ,Bachelor'ss,367,2006-2007,,
3149,Information Technology ,Bachelor'ss,367,2007-2008,,
3150,Information Technology ,Bachelor'ss,367,2008-2009,,
3151,Information Technology ,Bachelor'ss,367,2009-2010,,
3137,Computer Science,Bachelor'ss,367,2005-2006,,
3138,Computer Science,Bachelor'ss,367,2006-2007,,
3139,Computer Science,Bachelor'ss,367,2007-2008,,
3140,Computer Science,Bachelor'ss,367,2008-2009,,
3141,Computer Science,Bachelor'ss,367,2009-2010,,
3132,Computer Engineering,Bachelor'ss,367,2005-2006,,
3133,Computer Engineering,Bachelor'ss,367,2006-2007,,
3134,Computer Engineering,Bachelor'ss,367,2007-2008,,
3135,Computer Engineering,Bachelor'ss,367,2008-2009,,
3136,Computer Engineering,Bachelor'ss,367,2009-2010,,
3142,Computer Engineering,Bachelor'ss,367,2005-2006,,
3143,Computer Engineering,Bachelor'ss,367,2006-2007,,
3144,Computer Engineering,Bachelor'ss,367,2007-2008,,
3145,Computer Engineering,Bachelor'ss,367,2008-2009,,
3146,Computer Engineering,Bachelor'ss,367,2009-2010,,
3152,Management Information Systems,Bachelor'ss,367,2005-2006,,
3153,Management Information Systems,Bachelor'ss,367,2006-2007,,
3154,Management Information Systems,Bachelor'ss,367,2007-2008,,
3155,Management Information Systems,Bachelor'ss,367,2008-2009,,
3156,Management Information Systems,Bachelor'ss,367,2009-2010,,
3705,Informatics,Bachelor's,368,2004-2005,,
3706,Informatics,Bachelor's,368,2005-2006,,
3707,Informatics,Bachelor's,368,2006-2007,,
3708,Informatics,Bachelor's,368,2007-2008,,
3709,Informatics,Bachelor's,368,2008-2009,,
3710,Informatics,Bachelor's,368,2009-2010,,
3719,Computer Information Systems,Bachelor's,368,2004-2005,,
3720,Computer Information Systems,Bachelor's,368,2005-2006,,
3721,Computer Information Systems,Bachelor's,368,2006-2007,,
3722,Computer Information Systems,Bachelor's,368,2007-2008,,
3723,Computer Information Systems,Bachelor's,368,2008-2009,,
3724,Computer Information Systems,Bachelor's,368,2009-2010,,
3711,Computer Science,Bachelor's,368,2004-2005,,
3712,Computer Science,Bachelor's,368,2005-2006,,
3713,Computer Science,Bachelor's,368,2006-2007,,
3714,Computer Science,Bachelor's,368,2007-2008,,
3715,Computer Science,Bachelor's,368,2008-2009,,
3716,Computer Science,Bachelor's,368,2009-2010,,
3725,Engineering Technology,Bachelor's,368,2007-2008,,
3726,Engineering Technology,Bachelor's,368,2008-2009,,
3727,Engineering Technology,Bachelor's,368,2009-2010,,
3717,Computational Mathematics,Bachelor's,368,2004-2005,,
3718,Computational Mathematics,Bachelor's,368,2005-2006,,
1282,Informatics,Bachelor's,369,2005-2006,,13
1283,Informatics,Bachelor's,369,2006-2007,,14
1284,Informatics,Bachelor's,369,2007-2008,,14
2098,Informatics,Bachelor's,369,2009-2010,,22
2099,Informatics,Bachelor's,369,2010-2011,,29
2100,Informatics,Bachelor's,369,2011-2012,,42
2101,Informatics,Bachelor's,369,2012-2013,,20
2102,Informatics,Bachelor's,369,2013-2014,,45
2103,Informatics,Bachelor's,369,2014-2015,,
4244,Informatics,Bachelor's,369,2008-2009,,10
4253,Computer Science (BS),Bachelor's,369,2007-2008,,1
4254,Computer Science (BS),Bachelor's,369,2008-2009,,
4255,Computer Science (BS),Bachelor's,369,2009-2010,,4
4256,Computer Science (BS),Bachelor's,369,2010-2011,,3
4257,Computer Science (BS),Bachelor's,369,2011-2012,,2
4258,Computer Science (BS),Bachelor's,369,2012-2013,,5
4259,Computer Science (BS),Bachelor's,369,2013-2014,,5
4260,Computer Science (BS),Bachelor's,369,2014-2015,,
4245,Computer Science (BA),Bachelor's,369,2007-2008,,1
4246,Computer Science (BA),Bachelor's,369,2008-2009,,1
4247,Computer Science (BA),Bachelor's,369,2009-2010,,
4248,Computer Science (BA),Bachelor's,369,2010-2011,,1
4249,Computer Science (BA),Bachelor's,369,2011-2012,,4
4250,Computer Science (BA),Bachelor's,369,2012-2013,,3
4251,Computer Science (BA),Bachelor's,369,2013-2014,,4
4252,Computer Science (BA),Bachelor's,369,2014-2015,,
3910,Information Technology,Bachelor's,37,2004-2005,,
3911,Information Technology,Bachelor's,37,2005-2006,,
3912,Information Technology,Bachelor's,37,2006-2007,,
3913,Information Technology,Bachelor's,37,2007-2008,,
3914,Information Technology,Bachelor's,37,2008-2009,,
3915,Information Technology,Bachelor's,37,2009-2010,,
3916,Information Technology,Bachelor's,37,2010-2011,,
3917,Information Technology,Bachelor's,37,2011-2012,,
3902,Computer Science,Bachelor's,37,2004-2005,,
3903,Computer Science,Bachelor's,37,2005-2006,,
3904,Computer Science,Bachelor's,37,2006-2007,,
3905,Computer Science,Bachelor's,37,2007-2008,,
3906,Computer Science,Bachelor's,37,2008-2009,,
3907,Computer Science,Bachelor's,37,2009-2010,,
3908,Computer Science,Bachelor's,37,2010-2011,,
3909,Computer Science,Bachelor's,37,2011-2012,,
4267,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2013-2014,14,5
4268,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2012-2013,11,2
4269,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2011-2012,19,3
4270,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2010-2011,11,2
4271,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2009-2010,6,3
4943,Computer and Information Sciences,Bachelor's,370,2014-2015,14,2
4944,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2015-2016,23,4
4945,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,370,2016-2017,11,
2743,Information Science,Bachelor's,371,2011-2012,,
2735,Computer Science,Bachelor's,371,2004-2005,,
2736,Computer Science,Bachelor's,371,2005-2006,,
2737,Computer Science,Bachelor's,371,2006-2007,,
2738,Computer Science,Bachelor's,371,2007-2008,,
2739,Computer Science,Bachelor's,371,2008-2009,,
2740,Computer Science,Bachelor's,371,2009-2010,,
2741,Computer Science,Bachelor's,371,2010-2011,,
2742,Computer Science,Bachelor's,371,2011-2012,,
4119,Computer Science,Bachelor's,373,2014-2015,13,4
4120,Computer Science,Bachelor's,373,2013-2014,13,3
4130,Computer Engineering,Bachelor's,373,2014-2015,12,2
4847,Electrical and Computer Engineering,Bachelor's,373,2016-2017,3,
4848,Electrical Engineering,Bachelor's,373,2016-2017,6,
4776,Mechanical Engineering,Bachelor's,373,2015-2016,11,6
4771,Computer Science,Bachelor's,373,2015-2016,24,7
4846,Computer Science,Bachelor's,373,2016-2017,33,
4155,Computer Software and Media Applications,Bachelor's,373,2014-2015,5,0
4775,Computer Engineering,Bachelor's,373,2015-2016,5,1
4122,Computer Science,Bachelor's,373,2011-2012,8,1
4770,Computer Software and Media Applications,Bachelor's,373,2015-2016,5,0
4150,Electrical Engineering,Bachelor's,373,2014-2015,4,4
4124,Mechanical Engineering,Bachelor's,373,2014-2015,23,3
4849,Mechanical Engineering,Bachelor's,373,2016-2017,28,
4845,Computer Engineering,Bachelor's,373,2016-2017,13,
4769,Electrical Engineering,Bachelor's,373,2015-2016,4,2
4843,Computer Software and Media Applications,Bachelor's,373,2016-2017,15,
4153,Electrical Engineering,Bachelor's,373,2011-2012,10,1
4774,Electrical and Computer Engineering,Bachelor's,373,2015-2016,5,1
4126,Mechanical Engineering,Bachelor's,373,2012-2013,9,7
4123,Computer Science,Bachelor's,373,2010-2011,3,2
4121,Computer Science,Bachelor's,373,2012-2013,4,1
4157,Computer Software and Media Applications,Bachelor's,373,2012-2013,1,0
4159,Computer Software and Media Applications,Bachelor's,373,2010-2011,3,4
4156,Computer Software and Media Applications,Bachelor's,373,2013-2014,0,2
4158,Computer Software and Media Applications,Bachelor's,373,2011-2012,1,1
4129,Computer Engineering,Bachelor's,373,2010-2011,2,
4131,Computer Engineering,Bachelor's,373,2013-2014,3,2
4132,Computer Engineering,Bachelor's,373,2012-2013,4,2
4133,Computer Engineering,Bachelor's,373,2011-2012,4,
4151,Electrical Engineering,Bachelor's,373,2013-2014,6,2
4152,Electrical Engineering,Bachelor's,373,2012-2013,3,3
4154,Electrical Engineering,Bachelor's,373,2010-2011,3,2
4160,Electrical and Computer Engineering,Bachelor's,373,2014-2015,4,1
4161,Electrical and Computer Engineering,Bachelor's,373,2013-2014,1,
4162,Electrical and Computer Engineering,Bachelor's,373,2012-2013,1,
4163,Electrical and Computer Engineering,Bachelor's,373,2011-2012,1,
4164,Electrical and Computer Engineering,Bachelor's,373,2010-2011,,1
4125,Mechanical Engineering,Bachelor's,373,2013-2014,11,1
4127,Mechanical Engineering,Bachelor's,373,2011-2012,11,3
4128,Mechanical Engineering,Bachelor's,373,2010-2011,4,0
2144,Computer Information Systems,Bachelor's,379,2004-2005,,
2145,Computer Information Systems,Bachelor's,379,2005-2006,,
2146,Computer Information Systems,Bachelor's,379,2006-2007,,
2147,Computer Information Systems,Bachelor's,379,2007-2008,,
2148,Computer Information Systems,Bachelor's,379,2008-2009,,
2149,Computer Information Systems,Bachelor's,379,2009-2010,,
2150,Computer Information Systems,Bachelor's,379,2010-2011,,
2151,Computer Information Systems,Bachelor's,379,2011-2012,,
2152,Computer Information Systems,Bachelor's,379,2004-2005,,
2153,Computer Information Systems,Bachelor's,379,2005-2006,,
2154,Computer Information Systems,Bachelor's,379,2006-2007,,
2155,Computer Information Systems,Bachelor's,379,2007-2008,,
2156,Computer Information Systems,Bachelor's,379,2008-2009,,
2157,Computer Information Systems,Bachelor's,379,2009-2010,,
2158,Computer Information Systems,Bachelor's,379,2010-2011,,
2159,Computer Information Systems,Bachelor's,379,2011-2012,,
2136,Computer Science,Bachelor's,379,2004-2005,,
2137,Computer Science,Bachelor's,379,2005-2006,,
2138,Computer Science,Bachelor's,379,2006-2007,,
2139,Computer Science,Bachelor's,379,2007-2008,,
2140,Computer Science,Bachelor's,379,2008-2009,,
2141,Computer Science,Bachelor's,379,2009-2010,,
2142,Computer Science,Bachelor's,379,2010-2011,,
2143,Computer Science,Bachelor's,379,2011-2012,,
1738,Computer Science,Bachelor's,38,2011-2012,24,5
1739,Computer Science,Bachelor's,38,2012-2013,47,7
1740,Computer Science,Bachelor's,38,2013-2014,69,16
4517,Computer Science,Bachelor's,38,2014-2015,79,24
4682,Computer Science,Bachelor's,380,2015-2016,,
3985,Computer Information Systems,Bachelor's,381,2004-2005,,
3986,Computer Information Systems,Bachelor's,381,2005-2006,,
3987,Computer Information Systems,Bachelor's,381,2006-2007,,
3988,Computer Information Systems,Bachelor's,381,2007-2008,,
3989,Computer Information Systems,Bachelor's,381,2008-2009,,
3990,Computer Information Systems,Bachelor's,381,2009-2010,,
3979,Computer Science,Bachelor's,381,2004-2005,,
3980,Computer Science,Bachelor's,381,2005-2006,,
3981,Computer Science,Bachelor's,381,2006-2007,,
3982,Computer Science,Bachelor's,381,2007-2008,,
3983,Computer Science,Bachelor's,381,2008-2009,,
3984,Computer Science,Bachelor's,381,2009-2010,,
3991,Computer Engineering,Bachelor's,381,2004-2005,,
3992,Computer Engineering,Bachelor's,381,2005-2006,,
3993,Computer Engineering,Bachelor's,381,2006-2007,,
3994,Computer Engineering,Bachelor's,381,2007-2008,,
3995,Computer Engineering,Bachelor's,381,2008-2009,,
3996,Computer Engineering,Bachelor's,381,2009-2010,,
2352,Applied Information Technology,Bachelor's,387,2007-2008,,
2353,Applied Information Technology,Bachelor's,387,2008-2009,,
2354,Applied Information Technology,Bachelor's,387,2009-2010,,
1372,Computer Science,Bachelor's,388,2008-2009,12,
1373,Computer Science,Bachelor's,388,2009-2010,8,5
1374,Computer Science,Bachelor's,388,2010-2011,14,6
1375,Computer Science,Bachelor's,388,2011-2012,12,8
1376,Computer Science,Bachelor's,388,2012-2013,34,9
2008,Computer Science,Bachelor's,388,2013-2014,21,15
2013,Computer Science,Bachelor's,388,2014-2015,89,
2967,Computer Science,Bachelor's,388,2004-2005,,
2968,Computer Science,Bachelor's,388,2005-2006,,
2969,Computer Science,Bachelor's,388,2006-2007,,
2970,Computer Science,Bachelor's,388,2007-2008,,
1377,Computer Engineering,Bachelor's,388,2008-2009,8,
1378,Computer Engineering,Bachelor's,388,2009-2010,14,7
1379,Computer Engineering,Bachelor's,388,2010-2011,11,10
1380,Computer Engineering,Bachelor's,388,2011-2012,15,2
1381,Computer Engineering,Bachelor's,388,2012-2013,22,4
2009,Computer Engineering,Bachelor's,388,2013-2014,33,8
2048,Computer Engineering,Bachelor's,388,2014-2015,61,
2989,Computer Engineering,Bachelor's,388,2006-2007,,
2990,Computer Engineering,Bachelor's,388,2007-2008,,
2744,Computer Science,Bachelor's,392,2008-2009,,
2745,Computer Science,Bachelor's,392,2009-2010,,
2746,Computer Science,Bachelor's,392,2010-2011,,
2747,Computer Science,Bachelor's,392,2011-2012,,
2748,Computer Science,Bachelor's,392,2004-2005,,
2749,Computer Science,Bachelor's,392,2005-2006,,
2750,Computer Science,Bachelor's,392,2006-2007,,
2751,Computer Science,Bachelor's,392,2007-2008,,
2752,Computer Science,Bachelor's,392,2008-2009,,
2753,Computer Science,Bachelor's,392,2009-2010,,
2754,Computer Science,Bachelor's,392,2010-2011,,
2755,Computer Science,Bachelor's,392,2011-2012,,
2327,Data Science,Bachelor's,393,2010-2011,,
2328,Data Science,Bachelor's,393,2011-2012,,
2329,Computer Science + X,Bachelor's,393,2011-2012,,
2325,Information Systems,Bachelor's,393,2010-2011,,
2326,Information Systems,Bachelor's,393,2011-2012,,
2323,Computer Science,Bachelor's,393,2010-2011,,
2324,Computer Science,Bachelor's,393,2011-2012,,
3525,Computer Information Systems,Bachelor's,394,2004-2005,,
3526,Computer Information Systems,Bachelor's,394,2005-2006,,
3527,Computer Information Systems,Bachelor's,394,2006-2007,,
3528,Computer Information Systems,Bachelor's,394,2007-2008,,
3529,Computer Information Systems,Bachelor's,394,2008-2009,,
3530,Computer Information Systems,Bachelor's,394,2009-2010,,
2112,Computer Science,Bachelor's,395,2004-2005,,
2113,Computer Science,Bachelor's,395,2005-2006,,
2114,Computer Science,Bachelor's,395,2006-2007,,
2115,Computer Science,Bachelor's,395,2007-2008,,
2116,Computer Science,Bachelor's,395,2008-2009,,
2117,Computer Science,Bachelor's,395,2009-2010,,
2118,Computer Science,Bachelor's,395,2010-2011,,
2119,Computer Science,Bachelor's,395,2011-2012,,
2120,Computer Science,Bachelor's,395,2004-2005,,
2121,Computer Science,Bachelor's,395,2005-2006,,
2122,Computer Science,Bachelor's,395,2006-2007,,
2123,Computer Science,Bachelor's,395,2007-2008,,
2124,Computer Science,Bachelor's,395,2008-2009,,
2125,Computer Science,Bachelor's,395,2009-2010,,
2126,Computer Science,Bachelor's,395,2010-2011,,
2127,Computer Science,Bachelor's,395,2011-2012,,
2128,Software Engineering,Bachelor's,395,2004-2005,,
2129,Software Engineering,Bachelor's,395,2005-2006,,
2130,Software Engineering,Bachelor's,395,2006-2007,,
2131,Software Engineering,Bachelor's,395,2007-2008,,
2132,Software Engineering,Bachelor's,395,2008-2009,,
2133,Software Engineering,Bachelor's,395,2009-2010,,
